Loan Date,Loan Time,Return Date,Return Time,Due Date,Barcode,User ID Encryption,Patron Id,Patron Group,Item Policy,Policy Name,Description,Library Name
2023-01-13,15:21:18,2023-01-13,16:03:46,2023-01-20,CBK-247,23D723286396B5DEE4A61980489CF687A57D653B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-MUS-08,Music Library
2023-01-13,15:26:35,2023-01-13,17:46:51,2023-01-13,HPUSBC05,A045668AF7B087630BB1279A6DE7DC822CCAF13E,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,HPUS-BOE-05,SEL/EMS
2023-01-13,15:32:37,2023-01-17,12:49:57,2023-01-20,CLICC-ML-0111,F2B1220274BE95A59C2B6AE66CAC81360A44C86E,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 131,Campus Library Instructional Computing Commons
2023-01-13,15:40:26,2023-03-20,13:53:37,2023-04-13,AD2038,0ADFC7996A3A75B213AE9E094B8F6EDBADF66215,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 38,SEL/EMS
2023-01-13,15:44:26,2023-01-14,16:49:32,2023-01-13,OMNI25,1BC6A2333F4B98C116BADD25A07C9977D1AB8328,-1,UCLA Music Grad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-MUS-05,Music Library
2023-01-13,15:45:26,2023-03-16,15:30:44,2023-04-13,AD2233,D2EDF7515446A329F6194E518E88DCCABA9FA787,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 233,SEL/EMS
2023-01-13,15:45:38,,,2023-04-13,AD2205,,6201536380006533,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 205,SEL/EMS
2023-01-13,15:51:03,2023-01-13,17:01:52,2023-01-13,HPUSBC12,A3CFAA535A035FDCD18F1ABF1564DDECDACCD8F0,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-01-13,15:51:25,2023-01-13,16:43:19,2023-01-20,MP103,10A5E7F2C45AD440892B7EB5D06C62075A7B340A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-13,16:00:38,2023-01-27,11:17:06,2023-01-27,HP033,FAB64B04B469F981CAFBCC238A71E43694BDFB64,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-GEO-003,Campus Library Instructional Computing Commons
2023-01-13,16:03:34,2023-01-13,18:01:31,2023-01-13,WALLADPT41,4FF931FC0735D9418B9BBF0C608107365561B15D,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-13,16:03:36,2023-01-13,18:02:20,2023-01-13,IPHONE52,4FF931FC0735D9418B9BBF0C608107365561B15D,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-01-13,16:05:06,2023-01-30,17:27:50,2023-01-27,MP187,981BB97C85E2A378B423BC89452D3BB10516099D,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-LTL-02,Campus Library Instructional Computing Commons
2023-01-13,16:07:45,2023-01-13,16:12:28,2023-01-20,HP061,298E1E698F0837BD7A6FBC0C4A815D4A36C41099,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-YRL-11,Campus Library Instructional Computing Commons
2023-01-13,16:12:36,2023-01-27,14:13:13,2023-01-26,HP163,298E1E698F0837BD7A6FBC0C4A815D4A36C41099,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-LAB-12,Campus Library Instructional Computing Commons
2023-01-13,16:13:23,2023-01-13,16:56:40,2023-01-13,ANDROID02,E99203C9682D03EFD9941ABCD3DA76AA1E448AA1,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,AND-MUS-02,Music Library
2023-01-13,16:14:05,2023-01-13,16:56:44,2023-01-13,OMNI26,E99203C9682D03EFD9941ABCD3DA76AA1E448AA1,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-MUS-06,Music Library
2023-01-13,16:20:20,2023-01-13,17:25:11,2023-01-13,WALLADPT12,5D3877ECDFA336258E9A148584A01CAE038FD980,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-POW-01,Campus Library Instructional Computing Commons
2023-01-13,16:20:22,2023-01-17,13:40:54,2023-01-13,IPHONE25,5D3877ECDFA336258E9A148584A01CAE038FD980,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-01,Campus Library Instructional Computing Commons
2023-01-13,16:28:43,2023-01-13,17:25:47,2023-01-13,MACUSBC29C29,7D9B2F8E4A7B76D65BC4D7562CB093E95E272BF6,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-13,16:37:03,2023-01-16,11:55:06,2023-01-20,HP148,341B00DA3D326894EABF5690CED7E495A943D45B,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-LTL-02,Campus Library Instructional Computing Commons
2023-01-13,16:39:00,2023-01-20,13:49:55,2023-01-20,CBK192,537295306A2FB2975DAAD6F22895D5B0999E234D,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-BIO-03,Biomed Library
2023-01-13,16:40:01,2023-01-17,15:35:41,2023-01-20,HP024,77D9D7148A40EE0AFD2801CD3D34AAD847A0F171,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BCR-14,Campus Library Instructional Computing Commons
2023-01-13,16:59:56,2023-03-22,11:13:09,2023-04-13,AD2289,A5261728714816FAEBDEB5E072727664DBA04B2F,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 289,SEL/EMS
2023-01-13,17:01:28,2023-03-16,12:40:57,2023-04-13,AD2114,04A9AB477CB048DECFC8A8A3C68CC83983055C69,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 114,SEL/EMS
2023-01-13,17:07:30,2023-01-20,08:34:35,2023-04-13,AD2097,D60486B04ADDCBE2DA563EB228E580B96DE426F7,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 97,SEL/EMS
2023-01-13,17:08:06,2023-01-13,17:29:08,2023-01-20,CLICC-MM-052,85E676830914963819A23B9629325B2FF4C4DF08,-1,UCLA Graduate,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-13,17:08:40,2023-03-15,13:37:28,2023-04-13,AD2329,8C7E394B7BB6D7F6E8FFB29EA061566433F3F5A8,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,,SEL/EMS
2023-01-13,17:11:25,2023-03-18,16:20:47,2023-04-13,AD2316,05A88C9FC0BBB834111B2629034CC01A07C3F35A,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,,SEL/EMS
2023-01-13,17:23:43,2023-01-13,19:48:00,2023-01-13,WALLADPT49,0A1822F2ED4321AC74E0C9754363B3361F2F9BB3,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-13,17:28:39,2023-01-13,19:28:28,2023-01-13,IPHONE42,3144F61AA1E4CA67D7BFE2629641C0A13082C54B,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-LOC-04,CLICC Locker
2023-01-13,17:29:47,2023-01-27,18:50:17,2023-01-27,CLICC-MM-0023,85E676830914963819A23B9629325B2FF4C4DF08,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 98,Campus Library Instructional Computing Commons
2023-01-15,12:13:12,2023-02-17,16:37:02,2023-01-22,CBK250,21A018B89BDEBA90EF31DF3658222EAADD08FE8C,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-01,CLICC Locker
2023-01-16,09:04:24,2023-01-16,12:37:38,2023-01-23,CBK254,184D6BAF0D13F969711FB93D1757CC4103D7E191,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-05,CLICC Locker
2023-01-16,10:05:51,2023-01-16,12:48:52,2023-01-16,MACUSBC24C24,BEDDFDF1433CE6D53BEC788EC4B059FFF662B56C,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-01-16,10:58:42,2023-01-16,13:41:17,2023-01-23,CBK199,10A5E7F2C45AD440892B7EB5D06C62075A7B340A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-BIO-10,Biomed Library
2023-01-16,11:02:05,2023-01-17,15:46:01,2023-01-23,MP078,5DE2ADA21DCE354E192E1718A066759AEE4C0372,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-POW-17,Campus Library Instructional Computing Commons
2023-01-16,11:05:17,2023-01-16,12:49:03,2023-01-16,WALLADPT49,0BC21736FD2CEA3A0EF7B4E299E040F52F1446DB,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-16,11:05:26,2023-01-16,13:00:39,2023-01-16,IPHONE52,0BC21736FD2CEA3A0EF7B4E299E040F52F1446DB,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-01-16,11:16:35,2023-01-16,14:00:38,2023-01-23,HP030,E5089795B990582512FA5560E2994C58154C0054,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-BCR-20,Campus Library Instructional Computing Commons
2023-01-16,11:29:36,2023-01-16,14:02:48,2023-01-23,MP182,150A963AFD0C465A8B064E366F521EDA9E7B4F6A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CMM-22,Campus Library Instructional Computing Commons
2023-01-16,11:44:56,2023-01-17,12:07:40,2023-01-23,HP108,26102A1DD405AB77ED783E497373CD167925A4CD,-1,UCLA Undergrad,CLICC Chromebook,1 Week,W-POW-17,Campus Library Instructional Computing Commons
2023-01-16,11:45:42,2023-01-30,14:30:06,2023-01-30,HP037,20BE11B296DD0E5A9BA637F76FB8934F2129A560,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-SEL-02,Campus Library Instructional Computing Commons
2023-01-16,12:38:51,2023-01-27,12:55:29,2023-01-30,MP029,FC204EDF21A476D4DC5ECB3EA1DE5172C7B2B3CB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-08,Campus Library Instructional Computing Commons
2023-01-16,12:52:59,2023-01-17,16:00:26,2023-01-23,MP015,C2B742C712AB0DEB6A5F7635762AC50D98CBB5F9,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-BIO-05,Campus Library Instructional Computing Commons
2023-01-16,13:02:31,2023-01-16,15:51:09,2023-01-16,MACUSBC24C24,812D30C2C4B59CAF12442569E3530A542322933A,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-01-16,14:02:12,2023-01-27,10:06:43,2023-01-27,HP141,E5089795B990582512FA5560E2994C58154C0054,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-PC2-30,Campus Library Instructional Computing Commons
2023-01-16,14:50:57,2023-01-16,16:48:08,2023-01-16,WALLADPT39,8097534D11598C23C4C967E22CC4E44C5D794BA5,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-16,14:51:04,2023-01-16,16:49:21,2023-01-16,IPHONE28,8097534D11598C23C4C967E22CC4E44C5D794BA5,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-04,Campus Library Instructional Computing Commons
2023-01-17,08:01:00,2023-01-17,11:44:35,2023-01-17,WALLADPT05,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-03,SEL/EMS
2023-01-17,08:01:12,2023-01-17,11:44:39,2023-01-17,IPHONE22,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-06,SEL/EMS
2023-01-17,08:01:23,2023-01-17,11:44:41,2023-01-17,HPUSBC02,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,HPUS-BOE-02,SEL/EMS
2023-01-17,08:20:42,2023-01-17,13:04:13,2023-01-17,MACUSBC09C09,9B74C2C432EE66C44568C529D5C314B8767C84C4,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-05,Campus Library Instructional Computing Commons
2023-01-17,08:27:58,2023-01-17,13:43:44,2023-01-17,HDST17,1ACDFE8808DEDEEC25E53120141250C7DCF50BEA,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-06,Campus Library Instructional Computing Commons
2023-01-17,08:38:23,2023-01-17,13:44:30,2023-01-17,MACUSBC05C05,381F509BA1F75AE2542CF5A2ADE4DE56D8C0CC0C,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-01,Campus Library Instructional Computing Commons
2023-01-17,08:42:03,2023-02-01,09:22:58,2023-02-01,CLICC-MM-039,2F9397916FE33DF201A5C5F9D0DE5419F8E2976C,-1,UCLA Undergrad,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-17,08:57:21,2023-01-17,13:51:42,2023-01-17,MACUSBC25C25,A3F38B448A17C00A3FB879D9DC84F87AB95B2F56,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-08,Campus Library Instructional Computing Commons
2023-01-17,08:59:03,2023-01-31,11:26:57,2023-01-31,MP061,CA24121A00FD66F8DAF3EEA9F615A95FA1B51E89,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-YRL-20,Campus Library Instructional Computing Commons
2023-01-17,09:02:04,2023-01-27,13:06:20,2023-01-17,IPHONE78,B569BF7F966DF969D0947D1326937A0D64D0CF26,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,09:06:23,2023-01-17,10:34:29,2023-01-17,CALC07,1E8E90435C41E219C4BEE9CF05BD0521CCA3FDCE,-1,UCLA Undergrad,CLICC Calculator,CLICC 6 Hour Loan Period,CAL-POW-06,Campus Library Instructional Computing Commons
2023-01-17,09:08:03,2023-01-17,11:48:46,2023-01-17,HDST03,D90DDA6D0BCA01B76CD5149A471A5CC6BC671347,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-BOE-03,SEL/EMS
2023-01-17,09:18:27,2023-01-17,19:52:30,2023-01-17,MACUSBC20C20,C4F15BB31ED0E519C9B0A46803DC6916D7A6BF7E,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-03,Campus Library Instructional Computing Commons
2023-01-17,09:27:42,2023-01-24,10:09:10,2023-01-24,HP023,F2439D3109913AAD8634EF8399D44D05056DC78C,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-BCR-13,Campus Library Instructional Computing Commons
2023-01-17,09:30:18,2023-01-24,11:48:06,2023-01-24,MP182,6462A38644EF01917F6D988DBBF2B83DB7113FFD,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-CMM-22,Campus Library Instructional Computing Commons
2023-01-17,09:54:09,2023-01-17,12:42:44,2023-01-17,MACUSBC19C19,D5A3AB44E7C794A184ABFEA1F3F5AADF3381BD51,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-02,Campus Library Instructional Computing Commons
2023-01-17,09:56:36,2023-01-17,10:46:29,2023-01-24,CBK406,7C72F1CBA95AC85D366980949DE5E834FDE0F2C4,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-157,Campus Library Instructional Computing Commons
2023-01-17,09:58:22,2023-02-17,10:45:09,2023-02-14,MP012,0A751DECEE11FC9A644FA5A77777FAC00005578B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-BIO-02,Campus Library Instructional Computing Commons
2023-01-17,10:00:22,2023-01-30,11:42:19,2023-01-30,MP141,FB5E08932CCC28CC394C3E35E1D78127C7D46E22,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-PC1-17,Campus Library Instructional Computing Commons
2023-01-17,10:02:50,2023-01-17,11:33:44,2023-01-17,VGA53,0290A8AF1486C246680831A9C91652280B985637,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,VGAA-POW-09,Campus Library Instructional Computing Commons
2023-01-17,10:03:58,2023-01-17,10:04:50,2023-01-17,MACUSBC24C24,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-01-17,10:06:36,2023-01-17,16:42:02,2023-01-17,MACUSBC24C24,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-01-17,10:14:13,2023-01-30,13:18:04,2023-01-31,HP057,71F0FEF6A1414D9FD8FD74244ACFA072513AFEC7,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-YRL-07,Campus Library Instructional Computing Commons
2023-01-17,10:15:39,2023-01-17,16:05:29,2023-01-17,MACUSBC12C12,BCBBF39103C1E95746671654388B4FE5FC3F30BF,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-LOC-01,CLICC Locker
2023-01-17,10:17:25,2023-01-17,11:12:29,2023-01-24,CBK199,BB7DE31CBB07A19A7C5C2B7438D4FD4C6B3613A0,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-BIO-10,Biomed Library
2023-01-17,10:19:23,2023-01-17,10:31:46,2023-01-24,CBK159,C2354B04841E38AF677C4126840257574817EEDA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CL-BOE-05,CLICC Locker
2023-01-17,10:32:49,2023-01-17,10:44:19,2023-01-24,CBK114,C2354B04841E38AF677C4126840257574817EEDA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLTL-10,CLICC Locker
2023-01-17,10:37:44,2023-02-01,15:09:54,2023-04-17,CBK-214,44CF13692FF1D31C5C19BA17FB88538F48F712C2,-1,UCLA Graduate,CLICC Laptop,90 Days Loan,,SEL/EMS
2023-01-17,10:39:10,2023-01-18,13:31:41,2023-01-24,HP047,0B78AEB3E01208B71701479187532C17436C7037,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-SEL-12,Campus Library Instructional Computing Commons
2023-01-17,10:44:54,2023-01-17,16:08:16,2023-01-24,MP080,C2354B04841E38AF677C4126840257574817EEDA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-POW-19,Campus Library Instructional Computing Commons
2023-01-17,10:55:29,2023-01-17,14:14:14,2023-01-17,MACUSBC23C23,68B2F0369075F8F86022F9E0B696E226895131BD,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-06,Campus Library Instructional Computing Commons
2023-01-17,10:55:40,2023-01-17,12:39:19,2023-01-17,WALLADPT39,3D925AD034C96F9413AB0BBE27924205634B5174,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,10:55:45,2023-01-17,12:39:35,2023-01-17,IPHONE28,3D925AD034C96F9413AB0BBE27924205634B5174,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-04,Campus Library Instructional Computing Commons
2023-01-17,10:55:50,2023-01-30,13:54:43,2023-01-31,CLICC-MM-027,349D462453915F3286ABBB776CF978B84783D74B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-17,10:57:45,2023-01-31,10:55:38,2023-01-31,MP024,CF5F7BA8B78233FD869EF9E58EFEB553CA1694BE,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-03,Campus Library Instructional Computing Commons
2023-01-17,10:59:23,2023-01-31,10:58:04,2023-01-31,CLICC-ML-0033,EE35C7179A95A248A6BF23450426E0AF62E69289,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 112,Campus Library Instructional Computing Commons
2023-01-17,11:02:26,2023-01-17,17:29:18,2023-01-17,OMNI25,E99203C9682D03EFD9941ABCD3DA76AA1E448AA1,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-MUS-05,Music Library
2023-01-17,11:02:29,2023-01-17,13:43:23,2023-01-17,ANDROID02,E99203C9682D03EFD9941ABCD3DA76AA1E448AA1,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,AND-MUS-02,Music Library
2023-01-17,11:13:46,2023-01-18,12:17:31,2023-01-24,HP132,0DAF5A801C6E2D19A8EF5242052A81F51850A3BB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-21,Campus Library Instructional Computing Commons
2023-01-17,11:19:42,2023-01-17,15:12:01,2023-01-17,HDST11,2839C62F46F961B21DE393727115C93ADDD532B5,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-05,Campus Library Instructional Computing Commons
2023-01-17,11:27:59,2023-01-31,12:14:04,2023-01-31,CBK392,8CB2BD328CC71DBEA154A75CCD41E29F0CB29CBE,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-143,Campus Library Instructional Computing Commons
2023-01-17,11:37:12,2023-02-10,15:37:44,2023-01-24,HP158,F4B777C99F54B1BE7D3E187DE98863F8E90136B4,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-LAB-07,Campus Library Instructional Computing Commons
2023-01-17,11:48:36,2023-03-17,15:47:03,2023-04-17,AD2064,A50378801C78E078E265DF1544E4AD6B4AC1FBB7,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 64,SEL/EMS
2023-01-17,11:50:57,,,2023-01-17,MACUSBC29C29,,5560086380006533,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,11:52:33,2023-03-23,14:29:00,2023-04-17,AD2007,533A9AFBC83FB6CB689F5D5D281251AF15C42CFD,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 7,SEL/EMS
2023-01-17,11:58:59,2023-01-17,15:58:35,2023-01-17,MACCHRG49,CA89407987571372F9E78D87C6C1FF2C818C76F1,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-POW-03,Campus Library Instructional Computing Commons
2023-01-17,12:00:58,2023-01-17,17:42:23,2023-01-17,WALLADPT49,079A8F5174E63C35D82DA04FD8E75E162B8E04DE,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,12:01:02,2023-01-17,17:42:20,2023-01-17,IPHONE52,079A8F5174E63C35D82DA04FD8E75E162B8E04DE,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-01-17,12:08:23,2023-01-19,15:21:24,2023-01-24,HP016,26102A1DD405AB77ED783E497373CD167925A4CD,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BCR-06,Campus Library Instructional Computing Commons
2023-01-17,12:08:41,,,2023-04-17,AD2136,,5565916140006533,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 136,SEL/EMS
2023-01-17,12:11:30,2023-01-18,11:00:42,2023-01-24,CBK213,C09D0A4FC087912D731B702EBC1DBBAF93589EEC,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-BOE-04,SEL/EMS
2023-01-17,12:24:17,2023-01-17,13:53:37,2023-01-24,CBK-247,4AA59F7BE66B8555D0467E169F35BEF23DD3C4A9,-1,UCLA Music Undergrad,CLICC Chromebook,1 Week,CBK-MUS-08,Music Library
2023-01-17,12:24:55,2023-01-24,14:03:07,2023-01-24,HP100,64B11462131E40193A6B79265AB6B2A892B73C2A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-POW-09,Campus Library Instructional Computing Commons
2023-01-17,12:28:11,2023-01-23,14:26:54,2023-01-24,HP143,DC8A861CC495A8A3138377F9DD07888619D78981,-1,UCLA Academic,CLICC Chromebook,1 Week,WL-UNA-02,Campus Library Instructional Computing Commons
2023-01-17,12:31:56,2023-01-19,12:14:46,2023-04-17,AD2107,A990CBA331A3EA2EE30971CF893173EE6F9C39A5,-1,UCLA Graduate,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 107,SEL/EMS
2023-01-17,12:36:51,2023-01-17,13:21:30,2023-01-17,WALLADPT37,3144F61AA1E4CA67D7BFE2629641C0A13082C54B,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,12:37:11,2023-01-17,13:21:39,2023-01-17,IPHONE30,3144F61AA1E4CA67D7BFE2629641C0A13082C54B,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-06,Campus Library Instructional Computing Commons
2023-01-17,12:41:08,2023-01-23,15:03:30,2023-01-24,CBK295,DEA40770A15630C7D5C280960E5A9B4369996D28,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-46,Campus Library Instructional Computing Commons
2023-01-17,12:50:29,2023-01-25,09:04:39,2023-01-25,MP049,F2B1220274BE95A59C2B6AE66CAC81360A44C86E,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-YRL-08,Campus Library Instructional Computing Commons
2023-01-17,12:53:04,2023-01-17,18:19:53,2023-01-17,IPHONE34,B2957A73D3130FF0B94C55CFB3DD673A8D9C4FEC,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-10,Campus Library Instructional Computing Commons
2023-01-17,12:55:17,2023-01-17,13:48:21,2023-01-17,MACUSBC01,C15AE370D2813AA9B44E49C644C0F03F8C7E5A48,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,Music Library
2023-01-17,12:58:08,2023-01-17,14:39:28,2023-01-17,UVGA18,70BAB23D609B31FB8709F3705B821414869C5855,-1,UCLA Graduate,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-17,13:09:39,2023-01-20,17:59:21,2023-01-24,CBK357,BDBDF5FE409CF11C1F089E31AF0CCF35314098A0,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-108,Campus Library Instructional Computing Commons
2023-01-17,13:20:38,2023-01-30,10:55:07,2023-01-31,CLICC-ML-0134,FE121D618E068F8488CAF06E591A25ABBC41FA86,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 20,Campus Library Instructional Computing Commons
2023-01-17,13:28:13,2023-01-17,17:03:12,2023-01-17,MACUSBC09C09,7DCD8AE3AC2BD4A748FE0FD06C3410F89704A938,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-05,Campus Library Instructional Computing Commons
